school_name,standard_name,province,city,is_985,is_211,is_double_first_class,school_type,ownership,education_level,source
黑龙江建筑职业技术学院,黑龙江建筑职业技术学院,黑龙江,哈尔滨市,0,0,0,理工,公办,专科,manual_seed
温州职业技术学院,温州职业技术学院,浙江,温州市,0,0,0,理工,公办,专科,manual_seed
浙江东方职业技术学院,浙江东方职业技术学院,浙江,温州市,0,0,0,其他,民办,专科,manual_seed
辽宁建筑职业学院,辽宁建筑职业学院,辽宁,辽阳市,0,0,0,理工,公办,专科,manual_seed
邢台医学高等专科学校,邢台医学高等专科学校,河北,邢台市,0,0,0,医药,公办,专科,manual_seed
铁岭师范高等专科学校,铁岭师范高等专科学校,辽宁,铁岭市,0,0,0,师范,公办,专科,manual_seed
广西水利电力职业技术学院,广西水利电力职业技术学院,广西,南宁市,0,0,0,理工,公办,专科,manual_seed
武汉外语外事职业学院,武汉外语外事职业学院,湖北,武汉市,0,0,0,综合,民办,专科,manual_seed
河北工业职业技术学院,河北工业职业技术学院,河北,石家庄,0,0,0,理工,公办,专科,manual_seed
福建信息职业技术学院,福建信息职业技术学院,福建,福州市,0,0,0,理工,公办,专科,manual_seed
平顶山工业职业技术学院,平顶山工业职业技术学院,河南,平顶山市,0,0,0,理工,公办,专科,manual_seed
广东省外语艺术职业学院,广东省外语艺术职业学院,广东,广州市,0,0,0,艺术,公办,专科,manual_seed
长沙航空职业技术学院,长沙航空职业技术学院,湖南,长沙市,0,0,0,理工,公办,专科,manual_seed
桂林师范高等专科学校,桂林师范高等专科学校,广西,桂林市,0,0,0,师范,公办,专科,manual_seed
山东商务职业学院,山东商务职业学院,山东,烟台市,0,0,0,综合,公办,专科,manual_seed
延边职业技术学院,延边职业技术学院,吉林,延边朝鲜族自治州,0,0,0,综合,公办,专科,manual_seed
南宁职业技术学院,南宁职业技术学院,广西,南宁市,0,0,0,综合,公办,专科,manual_seed
邯郸职业技术学院,邯郸职业技术学院,河北,邯郸市,0,0,0,理工,公办,专科,manual_seed
北京财贸职业学院,北京财贸职业学院,北京,通州区,0,0,0,财经,公办,专科,manual_seed
黑龙江农垦科技职业学院,黑龙江农垦科技职业学院,黑龙江,哈尔滨市,0,0,0,农林,公办,专科,manual_seed
丽江师范高等专科学校,丽江师范高等专科学校,云南,丽江市,0,0,0,师范,公办,专科,manual_seed
四川西南航空职业学院,四川西南航空职业学院,四川,成都市,0,0,0,其他,民办,专科,manual_seed
泰州职业技术学院,泰州职业技术学院,江苏,泰州,0,0,0,理工,公办,专科,manual_seed
朝阳师范高等专科学校,朝阳师范高等专科学校,辽宁,朝阳市,0,0,0,师范,公办,专科,manual_seed
河南农业职业学院,河南农业职业学院,河南,郑州市,0,0,0,农林,公办,专科,manual_seed
张家口职业技术学院,张家口职业技术学院,河北,张家口市,0,0,0,综合,公办,专科,manual_seed
哈尔滨电力职业技术学院,哈尔滨电力职业技术学院,黑龙江,哈尔滨市,0,0,0,理工,公办,专科,manual_seed
山西水利职业技术学院,山西水利职业技术学院,山西,运城市,0,0,0,理工,公办,专科,manual_seed
成都工业职业技术学院,成都工业职业技术学院,四川,成都市,0,0,0,理工,公办,专科,manual_seed
宁夏建设职业技术学院,宁夏建设职业技术学院,宁夏,银川市,0,0,0,理工,公办,专科,manual_seed
重庆医药高等专科学校,重庆医药高等专科学校,重庆,沙坪坝区,0,0,0,医药,公办,专科,manual_seed
乌海职业技术学院,乌海职业技术学院,内蒙古,乌海市,0,0,0,理工,公办,专科,manual_seed
南京交通职业技术学院,南京交通职业技术学院,江苏,南京,0,0,0,理工,公办,专科,manual_seed
黑龙江农垦职业学院,黑龙江农垦职业学院,黑龙江,哈尔滨市,0,0,0,综合,公办,专科,manual_seed
黑龙江农业经济职业学院,黑龙江农业经济职业学院,黑龙江,牡丹江市,0,0,0,农林,公办,专科,manual_seed
太原旅游职业学院,太原旅游职业学院,山西,太原市,0,0,0,语言,公办,专科,manual_seed
石家庄医学高等专科学校,石家庄医学高等专科学校,河北,石家庄,0,0,0,医药,民办,专科,manual_seed
山东胜利职业学院,山东胜利职业学院,山东,东营市,0,0,0,理工,公办,专科,manual_seed
黑龙江职业学院,黑龙江职业学院,黑龙江,哈尔滨市,0,0,0,综合,公办,专科,manual_seed
河南质量工程职业学院,河南质量工程职业学院,河南,平顶山市,0,0,0,理工,公办,专科,manual_seed
河北旅游职业学院,河北旅游职业学院,河北,承德市,0,0,0,综合,公办,专科,manual_seed
辽宁省交通高等专科学校,辽宁省交通高等专科学校,辽宁,沈阳市,0,0,0,理工,公办,专科,manual_seed
安徽工贸职业技术学院,安徽工贸职业技术学院,安徽,淮南市,0,0,0,理工,公办,专科,manual_seed
湖南体育职业学院,湖南体育职业学院,湖南,长沙市,0,0,0,体育,公办,专科,manual_seed
安徽中医药高等专科学校,安徽中医药高等专科学校,安徽,芜湖市,0,0,0,医药,公办,专科,manual_seed
日照职业技术学院,日照职业技术学院,山东,日照市,0,0,0,综合,公办,专科,manual_seed
河北化工医药职业技术学院,河北化工医药职业技术学院,河北,石家庄,0,0,0,医药,公办,专科,manual_seed
重庆三峡医药高等专科学校,重庆三峡医药高等专科学校,重庆,万州区,0,0,0,医药,公办,专科,manual_seed
延安职业技术学院,延安职业技术学院,陕西,延安市,0,0,0,综合,公办,专科,manual_seed
内蒙古机电职业技术学院,内蒙古机电职业技术学院,内蒙古,呼和浩特市,0,0,0,理工,公办,专科,manual_seed
铜仁职业技术学院,铜仁职业技术学院,贵州,铜仁市,0,0,0,综合,公办,专科,manual_seed
宁波城市职业技术学院,宁波城市职业技术学院,浙江,宁波市,0,0,0,综合,公办,专科,manual_seed
广西农业职业技术大学,广西农业职业技术大学,广西,南宁市,0,0,0,农林,公办,专科,manual_seed
保定电力职业技术学院,保定电力职业技术学院,河北,保定市,0,0,0,理工,公办,专科,manual_seed
清远职业技术学院,清远职业技术学院,广东,清远市,0,0,0,综合,公办,专科,manual_seed
湖南生物机电职业技术学院,湖南生物机电职业技术学院,湖南,长沙市,0,0,0,理工,公办,专科,manual_seed
武汉电力职业技术学院,武汉电力职业技术学院,湖北,武汉市,0,0,0,理工,公办,专科,manual_seed
开封大学,开封大学,河南,开封市,0,0,0,理工,公办,专科,manual_seed
安徽水利水电职业技术学院,安徽水利水电职业技术学院,安徽,合肥市,0,0,0,理工,公办,专科,manual_seed
天津职业大学,天津职业大学,天津,北辰区,0,0,0,综合,公办,专科,manual_seed
运城幼儿师范高等专科学校,运城幼儿师范高等专科学校,山西,运城市,0,0,0,师范,公办,专科,manual_seed
常州纺织服装职业技术学院,常州纺织服装职业技术学院,江苏,常州,0,0,0,理工,公办,专科,manual_seed
四川航天职业技术学院,四川航天职业技术学院,四川,成都市,0,0,0,理工,公办,专科,manual_seed
浙江长征职业技术学院,浙江长征职业技术学院,浙江,杭州市,0,0,0,综合,民办,专科,manual_seed
常德职业技术学院,常德职业技术学院,湖南,常德市,0,0,0,综合,公办,专科,manual_seed
河南经贸职业学院,河南经贸职业学院,河南,郑州市,0,0,0,财经,公办,专科,manual_seed
湖南科技职业学院,湖南科技职业学院,湖南,长沙市,0,0,0,综合,公办,专科,manual_seed
南京铁道职业技术学院,南京铁道职业技术学院,江苏,南京,0,0,0,理工,公办,专科,manual_seed
山西财政税务专科学校,山西财政税务专科学校,山西,太原市,0,0,0,财经,公办,专科,manual_seed
山西省财政税务专科学校,山西省财政税务专科学校,山西,太原市,0,0,0,财经,公办,专科,manual_seed
云南现代职业技术学院,云南现代职业技术学院,云南,楚雄彝族自治州,0,0,0,理工,公办,专科,manual_seed
广东食品药品职业学院,广东食品药品职业学院,广东,广州市,0,0,0,理工,公办,专科,manual_seed
菏泽医学专科学校,菏泽医学专科学校,山东,菏泽市,0,0,0,医药,公办,专科,manual_seed
湖南机电职业技术学院,湖南机电职业技术学院,湖南,长沙市,0,0,0,理工,公办,专科,manual_seed
新疆师范高等专科学校,新疆师范高等专科学校,新疆,乌鲁木齐市,0,0,0,师范,公办,专科,manual_seed
渤海船舶职业学院,渤海船舶职业学院,辽宁,葫芦岛,0,0,0,理工,公办,专科,manual_seed
重庆信息技术职业学院,重庆信息技术职业学院,重庆,万州区,0,0,0,理工,民办,专科,manual_seed
绵阳职业技术学院,绵阳职业技术学院,四川,绵阳市,0,0,0,综合,公办,专科,manual_seed
云南能源职业技术学院,云南能源职业技术学院,云南,曲靖市,0,0,0,理工,公办,专科,manual_seed
河北政法职业学院,河北政法职业学院,河北,石家庄,0,0,0,政法,公办,专科,manual_seed
苏州农业职业技术学院,苏州农业职业技术学院,江苏,苏州,0,0,0,农林,公办,专科,manual_seed
黄河水利职业技术学院,黄河水利职业技术学院,河南,开封市,0,0,0,理工,公办,专科,manual_seed
聊城职业技术学院,聊城职业技术学院,山东,聊城市,0,0,0,综合,公办,专科,manual_seed
广西电力职业技术学院,广西电力职业技术学院,广西,南宁市,0,0,0,理工,公办,专科,manual_seed
遵义医药高等专科学校,遵义医药高等专科学校,贵州,遵义市,0,0,0,医药,公办,专科,manual_seed
济宁职业技术学院,济宁职业技术学院,山东,济宁市,0,0,0,综合,公办,专科,manual_seed
江苏财经职业技术学院,江苏财经职业技术学院,江苏,淮安,0,0,0,财经,公办,专科,manual_seed
江西外语外贸职业学院,江西外语外贸职业学院,江西,南昌市,0,0,0,财经,公办,专科,manual_seed
马鞍山职业技术学院,马鞍山职业技术学院,安徽,马鞍山市,0,0,0,理工,公办,专科,manual_seed
山东力明科技职业学院,山东力明科技职业学院,山东,泰安市,0,0,0,综合,民办,专科,manual_seed
四川机电职业技术学院,四川机电职业技术学院,四川,攀枝花,0,0,0,理工,公办,专科,manual_seed
石家庄邮电职业技术学院,石家庄邮电职业技术学院,河北,石家庄,0,0,0,理工,公办,专科,manual_seed
山西职业技术学院,山西职业技术学院,山西,太原市,0,0,0,理工,公办,专科,manual_seed
沧州医学高等专科学校,沧州医学高等专科学校,河北,沧州市,0,0,0,医药,公办,专科,manual_seed
天津公安警官职业学院,天津公安警官职业学院,天津,西青区,0,0,0,政法,公办,专科,manual_seed
嵩山少林武术职业学院,嵩山少林武术职业学院,河南,郑州市,0,0,0,体育,民办,专科,manual_seed
安徽工业经济职业技术学院,安徽工业经济职业技术学院,安徽,合肥市,0,0,0,财经,公办,专科,manual_seed
商丘医学高等专科学校,商丘医学高等专科学校,河南,商丘市,0,0,0,医药,公办,专科,manual_seed
乌鲁木齐职业大学,乌鲁木齐职业大学,新疆,乌鲁木齐市,0,0,0,综合,公办,专科,manual_seed
湖南中医药高等专科学校,湖南中医药高等专科学校,湖南,株洲市,0,0,0,医药,公办,专科,manual_seed
温州科技职业学院,温州科技职业学院,浙江,温州市,0,0,0,理工,公办,专科,manual_seed
江苏食品药品职业技术学院,江苏食品药品职业技术学院,江苏,淮安,0,0,0,综合,公办,专科,manual_seed
济源职业技术学院,济源职业技术学院,河南,济源市,0,0,0,综合,公办,专科,manual_seed
武汉交通职业学院,武汉交通职业学院,湖北,武汉市,0,0,0,理工,公办,专科,manual_seed
枣庄科技职业学院,枣庄科技职业学院,山东,枣庄市,0,0,0,综合,公办,专科,manual_seed
黔南民族医学高等专科学校,黔南民族医学高等专科学校,贵州,黔南布依族苗族自治州,0,0,0,医药,公办,专科,manual_seed
河北交通职业技术学院,河北交通职业技术学院,河北,石家庄,0,0,0,理工,公办,专科,manual_seed
天津交通职业学院,天津交通职业学院,天津,西青区,0,0,0,理工,公办,专科,manual_seed
廊坊卫生职业学院,廊坊卫生职业学院,河北,廊坊市,0,0,0,医药,公办,专科,manual_seed
湖南民族职业学院,湖南民族职业学院,湖南,岳阳市,0,0,0,民族,公办,专科,manual_seed
北京科技大学(延庆),北京科技大学(延庆),北京,延庆区,0,0,0,理工,公办,专科,manual_seed
科尔沁艺术职业学院,科尔沁艺术职业学院,内蒙古,通辽市,0,0,0,艺术,公办,专科,manual_seed
武汉船舶职业技术学院,武汉船舶职业技术学院,湖北,武汉市,0,0,0,理工,公办,专科,manual_seed
江西工业职业技术学院,江西工业职业技术学院,江西,南昌市,0,0,0,理工,公办,专科,manual_seed
内蒙古建筑职业技术学院,内蒙古建筑职业技术学院,内蒙古,呼和浩特市,0,0,0,理工,公办,专科,manual_seed
江苏工程职业技术大学,江苏工程职业技术大学,江苏,南通,0,0,0,理工,公办,专科,manual_seed
滁州职业技术学院,滁州职业技术学院,安徽,滁州市,0,0,0,理工,公办,专科,manual_seed
包头轻工职业技术学院,包头轻工职业技术学院,内蒙古,包头市,0,0,0,理工,公办,专科,manual_seed
郑州信息工程职业学院,郑州信息工程职业学院,河南,郑州市,0,0,0,综合,民办,专科,manual_seed
贵州轻工职业技术学院,贵州轻工职业技术学院,贵州,贵阳市,0,0,0,理工,公办,专科,manual_seed
阿拉善职业技术学院,阿拉善职业技术学院,内蒙古,阿拉善盟,0,0,0,综合,公办,专科,manual_seed
东营职业学院,东营职业学院,山东,东营市,0,0,0,综合,公办,专科,manual_seed
湖南汽车工程职业学院,湖南汽车工程职业学院,湖南,株洲市,0,0,0,理工,公办,专科,manual_seed
怀化职业技术学院,怀化职业技术学院,湖南,怀化市,0,0,0,综合,公办,专科,manual_seed
山东畜牧兽医职业学院,山东畜牧兽医职业学院,山东,潍坊市,0,0,0,农林,公办,专科,manual_seed
山西煤炭职业技术学院,山西煤炭职业技术学院,山西,太原市,0,0,0,理工,公办,专科,manual_seed
贵州电力职业技术学院,贵州电力职业技术学院,贵州,贵阳市,0,0,0,理工,公办,专科,manual_seed
新疆石河子职业技术学院,新疆石河子职业技术学院,新疆,石河子市,0,0,0,理工,公办,专科,manual_seed
